id,chat_id,workflow_id,execution_id,node_id,user_id,tool_name,tool_args,status,created_at,expires_at
bdae67c7-ff09-4e55-9064-8e3f62b8ebf8,,073035c1-52a6-436a-9f71-963730ce8ac4,,,fad5921c-ae10-47e4-b687-5abc4f74cd3c,automation_approval,"{""schedule"": {""date"": ""2026-02-12"", ""days"": null, ""time"": ""23:34"", ""type"": ""scheduled"", ""month"": null, ""timezone"": ""Asia/Kolkata"", ""frequency"": ""once"", ""day_of_month"": null}}",awaiting_approval,2026-02-12 23:32:57.894998+05:30,
0bfebf6a-7f12-42a4-a998-ecc43b0b9268,,421b7d55-6a52-4184-a0dd-9408c2e2b102,,,fad5921c-ae10-47e4-b687-5abc4f74cd3c,automation_approval,"{""schedule"": {""date"": ""2026-02-12"", ""days"": null, ""time"": ""23:38"", ""type"": ""scheduled"", ""month"": null, ""timezone"": ""Asia/Kolkata"", ""frequency"": ""once"", ""day_of_month"": null}}",awaiting_approval,2026-02-12 23:36:44.429471+05:30,
7b7d7d33-ac68-474f-8874-4ee06add0438,,cf298e01-eb46-4795-9da3-6d8d306b80e4,,,fad5921c-ae10-47e4-b687-5abc4f74cd3c,automation_approval,"{""schedule"": {""date"": ""2026-02-12"", ""days"": null, ""time"": ""23:43"", ""type"": ""scheduled"", ""month"": null, ""timezone"": ""Asia/Kolkata"", ""frequency"": ""once"", ""day_of_month"": null}}",awaiting_approval,2026-02-12 23:41:30.920023+05:30,
32adaf15-e415-4fe3-82b6-6257774897b3,,cf298e01-eb46-4795-9da3-6d8d306b80e4,70c9e8e0-7e5e-4594-bf1f-fc168a51f320,8fb6045e-f0a1-4c50-9173-8c0deb087ec2,fad5921c-ae10-47e4-b687-5abc4f74cd3c,send_gmail,{},awaiting_approval,2026-02-12 23:41:50.622757+05:30,
43da7f6c-91e6-4468-8950-069016670b8c,,cf298e01-eb46-4795-9da3-6d8d306b80e4,d430e05f-639e-4e80-804a-9176d0cc26b2,8fb6045e-f0a1-4c50-9173-8c0deb087ec2,fad5921c-ae10-47e4-b687-5abc4f74cd3c,send_gmail,{},awaiting_approval,2026-02-12 23:43:08.038319+05:30,
02fbcff7-0351-473d-bf73-916dd3e3d536,,c38ae6cc-7d8a-474c-b442-8d466ccdfda5,,,fad5921c-ae10-47e4-b687-5abc4f74cd3c,automation_approval,"{""schedule"": {""date"": ""2026-02-12"", ""days"": null, ""time"": ""23:53"", ""type"": ""scheduled"", ""month"": null, ""timezone"": ""Asia/Kolkata"", ""frequency"": ""once"", ""day_of_month"": null}}",awaiting_approval,2026-02-12 23:51:14.407875+05:30,
4b79f893-4176-40d7-907a-615755c2255b,,252d9395-c485-460e-ab8d-145c6125e16e,,,fad5921c-ae10-47e4-b687-5abc4f74cd3c,automation_approval,"{""schedule"": {""date"": ""2026-02-12"", ""days"": null, ""time"": ""23:53"", ""type"": ""scheduled"", ""month"": null, ""timezone"": ""Asia/Kolkata"", ""frequency"": ""once"", ""day_of_month"": null}}",awaiting_approval,2026-02-12 23:51:23.232437+05:30,
